dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_salvage_core,-0.1033897547582139,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_de_novo,0.1111524076708032,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_consumption_inflammation,-0.1630104754732859,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_consumption_repair,-0.3821478983231324,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,sirtuin_repair,-0.1537134974961961,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,ampk_mitochondria_repair,0.0627495698269924,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,mitochondrial_biogenesis,0.0043905570340052,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,oxidative_stress_repair,0.2959501061418667,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nfkb_inflammation,-0.0551823389615733,7.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,innate_immune_inflammation,0.0401355984653389,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,monocyte_macrophage,0.2642840293050628,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,macrophage_resolution,0.0676927715206069,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,adipose_metabolism_resolution,0.2907686140935377,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,adipose_metabolism_inflammation,1.0,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,insulin_metabolism,-0.3092434729338252,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,nutrient_sensing,-0.5028395483953559,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,stress_repair,-0.1938311759682429,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,dna_damage_repair,0.3704797134417831,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,autophagy_repair,0.0679304064417844,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,adipose_metabolism_inflammation,mitochondrial_stress,0.4849537273652186,2.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nad_salvage_core,0.0900020431358712,24.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nad_de_novo,-0.3035660838187902,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nad_consumption_inflammation,0.0831838033220323,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nad_consumption_repair,0.3647172191944458,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,sirtuin_repair,0.0328234173942664,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,mitochondrial_biogenesis,0.4173663842587319,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,oxidative_stress_repair,-0.0709861007002707,16.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nfkb_inflammation,-0.1453343667312019,28.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,monocyte_macrophage,-0.1185483220005937,16.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,macrophage_resolution,0.4369106259983891,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,insulin_metabolism,0.3337848472593936,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,nutrient_sensing,0.2219215097475636,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,stress_repair,0.3774248108462817,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,insulin_metabolism,mitochondrial_stress,-0.0535462481447273,8.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nutrient_sensing,sirtuin_repair,0.5077259271155964,3.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nutrient_sensing,oxidative_stress_repair,-0.0225951090587688,4.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nutrient_sensing,nutrient_sensing,1.0,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,nutrient_sensing,stress_repair,-0.3571559643822884,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,stress_repair,stress_repair,1.0,1.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_salvage_core,0.0300708589325682,18.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_de_novo,-0.1167121280174873,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_inflammation,-0.2088601667541897,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_repair,0.026946586385364,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,sirtuin_repair,0.0276298995293239,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,mitochondrial_biogenesis,0.4124372291609885,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,oxidative_stress_repair,0.1312040335825713,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,nfkb_inflammation,-0.1336224135742826,21.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,innate_immune_inflammation,0.1333363222637235,9.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,monocyte_macrophage,-0.0663474300351533,12.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,macrophage_resolution,0.1122162753969435,6.0,structural co-expression description; not a between-group significance test
GSE312393_24h_exercise,,,,,module_pair_correlation,dna_damage_repair,insulin_metabolism,0.1165941889565891,12.0,structural co-expression description; not a between-group significance test
